Age,Ratings,MultipleDeliveries,RoadTrafficDensity,TimeTaken,Distance
37,5.0,0,Low ,42,13.829273672274429
26,4.7,0,Low ,11,7.683177078161442
32,4.6,0,Jam ,40,13.82913165643254
28,4.5,0,Low ,14,13.6112544683017
30,4.3,0,Low ,38,11.91764994742698
20,4.5,0,Jam ,19,7.546676276968304
20,4.5,0,Medium ,20,16.634955454338865
33,4.0,0,Jam ,37,9.348403335600413
29,4.5,0,Low ,14,4.560961190540341
33,4.7,0,Medium ,15,4.537940845973839
33,4.5,0,Low ,24,16.902495928553144
35,4.8,0,Jam ,27,4.561265633196964
20,4.9,0,Jam ,33,13.97376091941449
20,4.6,0,Jam ,23,19.65882871764151
39,4.8,0,Medium ,34,9.326616347989216
29,4.9,0,Low ,20,17.097526527692075
24,4.6,0,Medium ,36,14.04416232049863
24,4.7,0,Jam ,15,10.641581256547903
25,4.8,0,Jam ,15,19.66599261163004
24,4.7,0,Low ,15,16.600060265733227
25,4.7,0,Low ,10,7.761779919100629
32,4.6,0,Jam ,26,7.54687690742532
25,4.7,0,Jam ,25,19.688246931617524
39,5.0,0,Jam ,25,7.648280479983126
28,4.8,0,Jam ,26,20.178916924642984
32,4.8,0,Low ,27,4.596698554486377
34,5.0,0,Jam ,26,7.761199672754752
36,4.7,0,Jam ,25,9.3483259365868
24,4.8,0,Jam ,10,9.055361317559612
34,4.6,0,Low ,15,20.18118687519753
34,4.6,0,Medium ,16,4.657159782213075
24,4.8,0,Jam ,31,9.348109676018256
35,4.7,0,Jam ,26,4.657159782213075
23,4.7,0,Low ,18,13.631228534634364
39,4.6,0,Jam ,30,4.663432061953077
27,4.3,0,Jam ,35,16.66009720486636
21,4.0,0,Low ,18,8.952844340787642
36,4.7,0,Low ,28,17.098593053953046
33,4.8,0,Low ,22,9.313691518226694
27,4.8,0,Jam ,16,7.763180728145725
21,4.8,0,Low ,19,8.9381978338774
32,4.7,0,Medium ,16,9.314907489130784
24,4.9,0,Jam ,30,4.561152428175789
26,4.9,0,Low ,22,13.789707457503068
21,4.4,0,Jam ,37,10.757168277407338
28,4.9,0,Low ,20,10.428262033837797
20,4.7,0,Low ,20,16.852086415566685
20,4.7,0,Low ,14,7.601385733039289
21,4.5,0,Jam ,21,7.683850219355185
38,4.6,0,Medium ,19,9.05600430654796
22,4.8,0,Medium ,26,9.34829880727656
26,4.6,0,Low ,14,13.611566721969774
29,4.8,0,Low ,12,10.75749969741904
39,4.5,0,Jam ,26,4.632486510848628
20,4.8,0,Low ,23,10.641581256547903
22,5.0,0,Low ,13,9.121499067457902
24,4.3,0,Low ,27,4.663310851314171
31,4.8,0,Low ,21,19.9760275548983
32,4.7,0,Low ,19,20.254010036352938
36,4.6,0,Medium ,24,19.6613102045733
28,4.6,0,Jam ,22,4.656990844501379
21,4.7,0,Jam ,21,7.790156595549083
30,4.7,0,Jam ,26,9.05552527622818
33,4.8,0,Jam ,30,8.929127167820363
31,4.2,0,Jam ,42,17.09806123870182
34,5.0,0,Medium ,31,7.448557979419067
34,4.8,0,Medium ,27,20.205786629121544
32,5.0,0,Jam ,26,7.60106654357018
39,5.0,0,Jam ,40,13.971881683364575
31,4.9,0,Medium ,27,4.595393825620783
21,4.7,0,Low ,24,12.161450531640238
38,5.0,0,Medium ,31,4.528246577773344
31,5.0,0,Low ,27,10.756990051168064
32,4.4,0,Low ,31,19.61758127557816
26,5.0,0,Low ,17,17.165361256306266
27,4.6,0,Jam ,15,13.97376091941449
30,5.0,0,Jam ,32,7.562817689869441
34,4.7,0,Jam ,46,13.762097103509376
24,4.7,0,Low ,12,7.562491289146881
25,4.8,0,Low ,10,4.610027010743977
37,4.6,0,Low ,28,10.594021701538034
21,4.8,0,Low ,17,16.721976049018803
33,4.9,0,Jam ,25,9.36393530925705
27,4.8,0,Low ,15,9.312838466811646
26,4.6,0,Jam ,17,10.72451774752782
22,4.9,0,Low ,29,10.641604779261632
37,4.7,0,Low ,15,9.05610943049648
28,4.9,0,Jam ,26,16.60006663596523
36,4.0,0,Jam ,42,7.790109178958998
35,4.9,0,Jam ,37,13.620429458489047
21,4.7,0,Low ,21,12.418029174685827
30,4.7,0,Jam ,41,16.59765942034687
30,4.6,0,Low ,27,4.589124571667179
31,4.7,0,Jam ,28,20.071646721930147
33,5.0,0,Jam ,27,4.537843334377978
22,4.6,0,Jam ,16,9.05552527622818
25,4.6,0,Low ,17,9.220209378441638
27,4.7,0,Jam ,20,12.161450531640238
31,4.6,0,Low ,16,10.444732029393164
24,4.7,0,Medium ,10,7.546676276968304
31,4.9,0,Jam ,32,9.220881802458656
36,4.7,0,Low ,24,7.568333081060759
29,5.0,0,Medium ,31,13.621222330054616
32,4.0,0,Medium ,44,12.463861441944278
38,4.5,0,Jam ,40,16.991786297255906
24,4.5,0,Jam ,12,7.646049300587725
36,4.2,0,Low ,22,7.448412468315716
27,4.6,0,Low ,18,4.657591595025029
22,4.6,0,Low ,20,17.13749142626814
36,4.1,0,Jam ,35,19.61891834739883
32,4.9,0,Jam ,27,7.601876616565026
28,4.6,0,Medium ,17,9.080741821711351
27,4.7,0,Medium ,22,7.573225613735982
38,4.6,0,Low ,22,4.544232356830738
26,4.7,0,Low ,15,13.970759660559564
29,4.8,0,Low ,10,7.761160094263283
23,4.5,0,Jam ,24,13.988777563515196
24,4.4,0,Jam ,32,17.13752759388598
37,4.9,0,Low ,19,7.562817689869441
34,4.9,0,Jam ,30,19.916260009673103
24,5.0,0,Jam ,24,10.865584127220895
27,4.8,0,Medium ,21,20.17918820658299
33,4.6,0,Low ,28,10.60258932595116
22,4.6,0,Jam ,17,7.562478890608872
21,4.7,0,Jam ,22,4.590769055182659
22,4.7,0,Low ,14,4.663566688324014
23,4.1,0,Low ,21,4.663566688324014
20,4.8,0,Low ,11,16.902901527439443
38,4.2,0,Medium ,31,4.60974318829899
30,4.8,0,Low ,15,4.537647566030556
37,4.7,0,Medium ,44,10.58682402755389
33,4.3,0,Jam ,34,9.121036990470722
25,4.6,0,Medium ,23,11.914594077262024
25,4.6,0,Jam ,16,4.657159717382608
39,4.1,0,Jam ,32,17.076492495226077
33,5.0,0,Medium ,30,12.11690566991353
36,4.7,0,Low ,29,13.58119824079669
36,4.7,0,Low ,24,12.417907729510214
29,4.9,0,Low ,18,13.768718508559193
25,4.7,0,Jam ,14,4.674143698854785
24,4.9,0,Jam ,21,7.660678233356875
27,4.5,0,Jam ,26,7.600994631279559
23,5.0,0,Low ,13,4.674318853799868
30,4.4,0,Jam ,43,17.165915031369146
20,4.8,0,Medium ,37,12.351979249752914
31,4.2,0,Low ,31,4.674266565414237
23,4.5,0,Low ,12,4.656607045499502
25,4.6,0,Jam ,26,7.562069972371811
38,4.3,0,Medium ,34,10.723264171926836
24,5.0,0,Jam ,43,20.286681033151662
36,4.8,0,Medium ,27,16.114084227319804
20,4.8,0,Medium ,18,16.82215560890587
29,4.7,0,Low ,23,16.635451215389462
20,4.7,0,Low ,19,10.602164852120238
25,4.9,0,Low ,21,16.852241972540526
23,4.6,0,Low ,10,12.292885177628904
35,4.6,0,Medium ,30,20.28687664524729
23,4.5,0,Low ,14,16.852086415566685
23,4.7,0,Low ,12,10.641051310090049
35,4.6,0,Medium ,15,7.790401360037451
22,4.8,0,Low ,11,13.766616907803105
22,4.6,0,Low ,18,9.220581826061352
23,4.9,0,Low ,19,9.05585516169647
22,4.8,0,Jam ,15,4.541149754216162
29,4.5,0,Jam ,45,16.65997405516836
20,4.6,0,Medium ,23,9.326616347989216
25,4.6,0,Jam ,46,10.868240116738209
38,4.9,0,Low ,29,4.527915276974994
31,4.5,0,Low ,27,10.704238934487412
25,4.9,0,Medium ,22,13.829770499386916
23,5.0,0,Jam ,30,10.867286734324557
26,5.0,0,Low ,29,19.7623822554444
31,4.2,0,Jam ,40,10.757204708018396
35,4.5,0,Low ,22,13.582337493788138
34,4.9,0,Jam ,26,7.651068543522591
21,4.9,0,Low ,28,12.4350051146872
33,4.7,0,Low ,41,16.659903789497626
24,4.6,0,Medium ,22,20.178893713604992
34,4.1,0,Jam ,35,10.58695309623452
29,4.1,0,Low ,21,4.6576549367950175
37,4.4,0,Jam ,35,12.23632280941481
24,4.9,0,Jam ,19,9.05610943049648
27,4.7,0,Medium ,10,7.648690101122003
26,4.7,0,Jam ,18,19.887012835736
21,4.5,0,Low ,29,16.47629640813665
24,4.6,0,Jam ,35,13.828140500219924
22,4.6,0,Low ,28,20.28649543973189
29,4.8,0,Low ,15,7.762944133850834
30,4.0,0,Jam ,32,9.121136119007357
20,5.0,0,Medium ,27,4.674172123416107
23,5.0,0,Jam ,15,12.435238524001276
33,4.6,0,Medium ,18,4.469310319915567
32,4.7,0,Jam ,32,7.790314135674241
38,4.0,0,Low ,25,4.53754359877181
24,4.6,0,Jam ,20,13.611585111810552
35,4.9,0,Jam ,31,7.76254747441534
22,4.7,0,Jam ,30,16.601240146491758
23,4.8,0,Jam ,27,7.6009839537905
29,4.9,0,Low ,21,10.641051310090049
29,4.6,0,Jam ,30,9.314965469384536
38,4.6,0,Low ,17,9.122100805773137
35,4.4,0,Jam ,37,16.659903789497626
29,4.6,0,Low ,22,11.914594077262024
21,4.6,0,Jam ,27,7.32560110675284
26,4.5,0,Low ,19,7.546401421392555
21,4.7,0,Medium ,15,10.641925519411144
29,4.8,0,Low ,18,12.256574293345484
32,4.5,0,Low ,27,8.937860881702791
24,4.5,0,Low ,12,20.071761351868133
27,4.6,0,Medium ,20,4.588360239429894
26,4.6,0,Jam ,17,10.641604779261632
23,4.8,0,Medium ,43,12.255014345101252
37,4.9,0,Low ,27,12.463861441944278
25,4.8,0,Jam ,33,7.546670729616689
21,4.8,0,Low ,12,4.663187802392024
37,4.3,0,Jam ,46,19.3642747931338
20,4.7,0,Medium ,27,4.67431876124945
37,4.7,0,Low ,23,4.596534541607942
25,4.7,0,Medium ,29,16.721157280671385
36,4.2,0,Low ,23,7.684155416987028
20,4.7,0,Jam ,15,20.20634606751237
25,4.8,0,Jam ,27,7.448298968371404
21,4.6,0,Jam ,27,4.674143698854785
37,4.5,0,Low ,37,20.17984922048671
21,4.6,0,Low ,11,12.116950608801538
27,4.7,0,Low ,11,7.720257982089877
37,4.9,0,Low ,28,10.92434498212485
20,4.5,0,Low ,13,10.724651568209207
26,4.7,0,Jam ,37,7.600994631279559
36,4.5,0,Jam ,28,13.631293132255529
36,4.9,0,Low ,23,10.881431822897348
37,4.2,0,Jam ,44,13.58908812849138
25,4.9,0,Low ,24,12.41963240523432
25,4.8,0,Medium ,21,12.07406309077521
24,4.8,0,Low ,24,12.436148455750484
20,4.6,0,Jam ,18,9.081108307028714
35,4.1,0,Jam ,38,13.829931792278938
28,4.7,0,Jam ,13,4.537394871635904
27,5.0,0,Low ,17,9.313449926392334
21,5.0,0,Medium ,15,16.827953238320355
37,4.8,0,Jam ,27,7.441031749457055
25,4.9,0,Jam ,27,7.772038818887774
28,5.0,0,Jam ,30,7.683918688970688
34,5.0,0,Medium ,24,10.60258932595116
20,4.7,0,Low ,24,10.641407762435891
22,5.0,0,Low ,19,17.074256778887822
27,4.7,0,Low ,20,19.762371983724066
36,4.9,0,Low ,44,16.901659094652633
30,4.8,0,Low ,16,4.663493140546799
22,4.9,0,Medium ,38,19.61758127557816
21,4.9,0,Jam ,29,7.562921044698703
23,4.5,0,Jam ,28,13.403654334290668
30,4.0,0,Jam ,48,17.137377985712533
21,4.8,0,Low ,14,19.91300954557968
22,4.9,0,Low ,20,16.659440578995092
28,4.6,0,Low ,19,4.469352052796287
20,4.9,0,Jam ,38,13.768718508559193
29,4.9,0,Jam ,18,16.903293213319177
29,4.8,0,Low ,20,10.641051310090049
23,4.7,0,Medium ,16,4.656902197842733
25,4.8,0,Medium ,20,4.588387205631515
21,4.6,0,Jam ,33,10.587732953866992
23,4.8,0,Low ,19,10.757554773074547
22,4.8,0,Jam ,23,7.601876616565026
21,4.5,0,Jam ,22,9.313614930045931
33,4.6,0,Medium ,32,8.93858865314574
34,4.0,0,Jam ,32,7.448298968371404
22,4.8,0,Low ,12,12.08129607061154
24,4.9,0,Jam ,33,10.586888296482442
26,4.7,0,Low ,18,16.720605641469167
20,4.6,0,Medium ,23,14.022253362505705
39,4.8,0,Jam ,25,10.704161271157634
25,4.7,0,Medium ,16,4.663544352487351
38,4.9,0,Jam ,31,7.325299567919112
23,5.0,0,Low ,16,20.887107461100925
23,4.7,0,Low ,14,4.527917012670671
23,4.6,0,Low ,17,19.974363119291
26,4.9,0,Low ,16,16.822056546211645
32,4.8,0,Medium ,31,7.658776111956294
38,4.7,0,Jam ,30,4.469557550545327
25,4.7,0,Jam ,16,17.074879616982475
26,4.8,0,Medium ,12,4.596632042419741
20,4.7,0,Low ,14,7.661373719271062
29,4.5,0,Low ,11,7.448970151370519
38,4.5,0,Low ,17,4.530346339435715
36,5.0,0,Low ,36,13.680908173498612
31,4.9,0,Medium ,16,7.761839422231013
26,4.4,0,Jam ,35,19.974363119291
35,4.8,0,Medium ,25,9.315024038996688
21,4.6,0,Low ,18,19.660943947688445
34,5.0,0,Medium ,41,17.098593053953046
26,4.6,0,Jam ,15,7.562491289146881
39,4.9,0,Jam ,47,13.98953215720486
24,4.5,0,Low ,20,10.641103649689736
32,4.8,0,Low ,18,4.537601589056553
24,4.2,0,Jam ,31,20.25308886845404
33,4.8,0,Jam ,40,12.463943836200468
22,4.9,0,Jam ,29,4.469193824736561
20,4.7,0,Low ,24,11.983910534999575
22,4.7,0,Jam ,18,10.444732029393164
34,4.6,0,Low ,23,7.661250453884359
25,4.9,0,Low ,15,13.681590427289764
32,4.9,0,Low ,22,17.16483390272082
27,4.7,0,Jam ,21,7.790489305321376
28,4.9,0,Jam ,26,12.485127761986666
29,4.7,0,Jam ,34,16.827953238320355
29,5.0,0,Low ,12,4.596701982755631
24,4.6,0,Jam ,26,16.721157280671385
29,4.5,0,Low ,18,10.880364286559582
29,4.8,0,Low ,15,19.47107785142882
25,4.7,0,Medium ,17,14.022182613897224
27,4.8,0,Medium ,19,13.73627013457084
26,4.7,0,Low ,11,9.326616347989216
32,4.7,0,Low ,21,19.760091519608626
39,4.9,0,Medium ,18,9.121519226116474
20,4.5,0,Low ,18,20.18103454730015
26,4.9,0,Jam ,21,12.236723616188968
25,4.7,0,Jam ,30,13.785027203044056
37,4.6,0,Low ,16,7.7905252670597775
22,5.0,0,Jam ,39,4.560961190540341
24,4.9,0,Jam ,44,20.18125982651327
20,4.6,0,Jam ,34,10.254765380842214
28,4.8,0,Jam ,10,4.476679399800259
39,4.7,0,Jam ,36,4.528289128869405
22,4.5,0,Low ,15,17.076596635655257
20,4.2,0,Jam ,32,10.7046722336431
31,4.3,0,Jam ,41,9.3149205313208
36,4.9,0,Jam ,30,20.252967850092983
24,4.9,0,Low ,15,7.772252870864324
22,4.7,0,Medium ,16,9.3483259365868
28,4.5,0,Low ,18,14.021848812040606
21,4.9,0,Medium ,28,4.658009301215061
25,4.8,0,Low ,22,13.681590427289764
23,4.6,0,Jam ,30,12.161131350457415
33,4.9,0,Low ,18,7.562414629066464
35,4.2,0,Jam ,39,4.674266565414237
30,4.9,0,Jam ,34,4.657619912583141
23,5.0,0,Low ,12,10.602582382752887
27,4.9,0,Jam ,26,20.178916924642984
23,4.5,0,Low ,13,13.829019124507385
24,4.9,0,Jam ,42,13.611337814427229
20,4.7,0,Jam ,26,9.348403522152072
23,5.0,0,Jam ,39,16.820660300172367
22,4.7,0,Jam ,23,9.31486268721368
32,4.6,0,Low ,28,7.448970151370519
38,4.8,0,Medium ,19,9.178605956930877
27,4.7,0,Medium ,32,16.63487011829542
23,4.7,0,Jam ,15,13.583440059822648
24,4.0,0,Jam ,39,12.098761964136928
31,4.6,0,Low ,22,10.906039889046763
32,4.8,0,Low ,21,4.537601589056553
23,4.9,0,Low ,16,10.866360907286529
38,4.7,0,Jam ,37,11.917101549605746
38,4.8,0,Medium ,16,9.0566729849017
20,4.7,0,Jam ,25,12.257619700977669
28,4.9,0,Low ,15,7.790156595549083
22,4.3,0,Low ,18,7.546264814832446
26,4.8,0,Jam ,44,11.719801270682188
30,4.6,0,Jam ,26,16.659440578995092
37,4.8,0,Medium ,25,7.562980271824754
34,4.8,0,Jam ,31,7.659687719269464
20,4.9,0,Medium ,22,13.98958472446292
30,4.2,0,Jam ,32,9.121136119007357
21,4.5,0,Low ,17,4.674143698854785
21,4.5,0,Jam ,15,10.924100022191194
30,4.6,0,Medium ,33,12.256834609915533
26,4.7,0,Low ,11,4.56097502290652
22,5.0,0,Jam ,23,10.757204708018396
30,4.8,0,Jam ,43,20.06797119568756
24,4.8,0,Jam ,28,16.64730692017011
32,4.9,0,Jam ,38,9.22037306742154
20,4.8,0,Medium ,17,10.587588203134914
28,4.8,0,Jam ,23,9.348134176725155
20,4.8,0,Low ,21,11.718719558088798
20,4.9,0,Low ,12,7.646414102841871
21,4.7,0,Medium ,10,4.6820739800091005
23,4.8,0,Low ,11,8.929061179079618
36,4.0,0,Jam ,39,12.42124244275907
36,4.8,0,Jam ,47,7.601614738224882
31,4.0,0,Jam ,33,7.790156595549083
25,4.8,0,Jam ,20,4.537843334377978
22,4.6,0,Jam ,30,10.880650831145878
35,4.5,0,Medium ,28,7.546680469425845
29,4.7,0,Jam ,26,4.674318853799868
29,4.8,0,Medium ,20,10.425475100376447
29,4.9,0,Jam ,21,4.658001279175588
37,4.7,0,Low ,20,13.786698988585348
27,4.7,0,Medium ,16,16.64730692017011
27,4.6,0,Medium ,24,13.583302501364784
31,4.7,0,Medium ,16,7.77225332078954
21,4.7,0,Jam ,18,4.657987774603981
23,4.6,0,Jam ,32,4.464734974627905
25,5.0,0,Jam ,25,7.646414102841871
27,4.6,0,Low ,19,13.216215992541326
37,4.7,0,Jam ,35,9.05600430654796
26,5.0,0,Low ,14,13.40709269306037
31,4.1,0,Medium ,40,12.237791614953776
29,4.9,0,Low ,10,4.561113588295808
37,4.6,0,Medium ,38,13.58346027224392
38,4.3,0,Medium ,36,9.192686207021262
38,4.6,0,Jam ,30,4.663187802392024
21,5.0,0,Medium ,21,13.429469386258296
24,4.9,0,Jam ,24,4.469154959060732
25,4.9,0,Medium ,27,12.1168861864509
20,5.0,0,Medium ,44,17.16552279514109
29,4.0,0,Low ,25,7.726661980499384
30,4.7,0,Medium ,25,9.313347514584011
25,4.5,0,Jam ,21,7.790489305321376
25,4.8,0,Jam ,25,16.90295553947855
25,4.6,0,Jam ,25,12.074056377924808
23,4.8,0,Low ,10,12.233151216085387
24,4.9,0,Jam ,32,9.122100805773137
24,4.7,0,Low ,24,19.68855300533684
24,4.8,0,Jam ,30,12.2411876806981
29,5.0,0,Jam ,20,12.2918419451355
25,5.0,0,Low ,23,19.83944816380232
29,4.6,0,Medium ,10,7.448298968371404
34,4.0,0,Jam ,32,7.77225332078954
25,4.9,0,Low ,21,10.86735290911104
24,5.0,0,Low ,21,19.659373527401065
37,4.4,0,Jam ,31,4.663545219253157
23,4.8,0,Medium ,23,9.34811247534477
26,4.5,0,Medium ,19,16.38580226679637
35,4.7,0,Low ,26,16.7221183754483
24,4.9,0,Low ,10,12.464189804888846
26,4.5,0,Low ,10,13.973182654041272
36,4.9,0,Low ,23,9.220449826023746
32,4.8,0,Jam ,33,9.220865974524658
35,4.8,0,Low ,41,10.602459395244589
23,4.7,0,Low ,16,4.596439723067659
36,4.7,0,Jam ,34,8.936297424687357
39,4.6,0,Jam ,35,7.546781220269444
34,4.3,0,Jam ,34,4.530346339435715
25,4.9,0,Jam ,29,7.761735388266237
26,4.6,0,Jam ,19,20.069389638926847
22,4.7,0,Jam ,25,7.683177078161442
24,4.7,0,Low ,23,13.989473699050894
34,4.8,0,Low ,25,7.683556858538816
23,4.6,0,Jam ,33,10.756961092193894
39,5.0,0,Jam ,40,16.90061622580434
22,4.8,0,Low ,15,10.254493561871314
36,4.9,0,Low ,16,4.395412963250269
33,4.7,0,Low ,22,7.658776111956294
22,4.8,0,Jam ,15,4.469203458168966
21,4.8,0,Jam ,26,4.469312020898536
23,4.5,0,Low ,12,7.567362983799255
26,4.5,0,Low ,25,4.658009301215061
34,4.6,0,Jam ,25,17.098196997792005
36,4.8,0,Low ,29,7.562950099415819
35,4.6,0,Medium ,27,9.191516815400874
22,4.9,0,Jam ,29,4.6636446073306015
22,4.9,0,Low ,22,7.573467821835647
31,5.0,0,Jam ,31,9.363851125948193
32,4.3,0,Jam ,33,8.93863230001391
26,4.5,0,Medium ,28,9.174316773931476
36,4.7,0,Low ,15,20.25308886845404
29,5.0,0,Medium ,30,19.68855300533684
27,4.0,0,Low ,20,9.192333207062475
37,4.5,0,Jam ,27,4.657999585180681
27,5.0,0,Jam ,41,10.864870498939617
23,5.0,0,Low ,21,13.97213114305473
36,4.8,0,Low ,19,9.05585516169647
22,4.8,0,Low ,15,20.1806351140524
37,4.9,0,Low ,20,13.989450296973205
36,5.0,0,Jam ,31,7.546267706896355
26,4.7,0,Jam ,20,20.18116177501076
30,4.1,0,Jam ,35,13.830282747919052
26,4.6,0,Medium ,20,7.790362125420462
33,5.0,0,Medium ,32,4.406348379973254
31,4.9,0,Low ,26,10.756185975507623
29,4.8,0,Medium ,30,16.90260949275404
21,5.0,0,Low ,10,12.421212736022731
36,4.5,0,Low ,15,4.561223681186038
32,4.3,0,Jam ,33,4.610456145820219
36,4.7,0,Jam ,27,16.38490093375556
32,4.1,0,Jam ,36,13.763778585110444
29,4.9,0,Jam ,16,9.07534450207549
29,4.8,0,Low ,13,7.761350404777148
31,4.6,0,Low ,26,17.076490143678544
29,4.7,0,Low ,16,10.427321890743634
24,4.9,0,Jam ,26,13.631330662347343
25,4.6,0,Jam ,29,19.916122613540665
26,4.7,0,Medium ,25,4.537513326182217
29,4.9,0,Low ,12,7.683355299177809
38,4.8,0,Medium ,19,4.663658230799585
35,5.0,0,Jam ,25,8.812111950692852
21,4.6,0,Jam ,16,7.549092417778506
20,4.7,0,Medium ,24,9.088013799097755
36,4.9,0,Jam ,27,4.587761378416491
39,4.9,0,Low ,17,8.929086888669556
36,4.8,0,Medium ,25,9.313614930045931
37,4.8,0,Low ,22,19.36274047132508
22,4.8,0,Jam ,19,16.38433434410925
22,4.7,0,Jam ,23,16.388478196143126
27,4.5,0,Low ,24,19.875680604862865
25,4.9,0,Low ,12,7.441146337080832
30,4.9,0,Medium ,42,20.18272811485516
27,4.6,0,Medium ,14,9.192571532200084
29,4.9,0,Jam ,18,11.917100051784722
22,4.7,0,Jam ,35,20.506043758808417
25,4.6,0,Jam ,23,7.6605826935203325
27,4.9,0,Low ,18,4.610613704340442
20,4.4,0,Jam ,43,12.20941127312301
39,4.4,0,Jam ,33,7.562980271824754
23,4.6,0,Low ,19,7.546888128409651
27,4.5,0,Low ,11,4.494207464102103
31,4.7,0,Jam ,37,10.641495972511988
22,4.5,0,Low ,19,4.596951628783533
39,4.4,0,Jam ,39,7.763161027854463
27,4.8,0,Medium ,27,10.867138302361695
28,4.633987384377571,0,Low ,11,12.107186670814462
22,5.0,0,Jam ,22,7.601614738224882
21,4.7,0,Jam ,26,11.983433564332342
21,4.6,0,Jam ,19,7.762556904465335
24,4.7,0,Jam ,28,19.91735935276463
23,4.6,0,Jam ,26,10.707345039851983
26,4.7,0,Low ,13,4.610405795666957
20,4.6,0,Medium ,29,13.583078662253776
35,4.3,0,Medium ,38,19.36269866811725
22,4.9,0,Low ,20,16.641014928009927
28,4.8,0,Jam ,19,12.484641305044242
25,4.9,0,Jam ,44,16.385730104323
29,4.9,0,Jam ,17,14.045057793395127
22,4.8,0,Low ,24,13.973182654041272
37,4.1,0,Medium ,33,4.610027010743977
37,4.3,0,Low ,31,4.61025475950217
37,4.7,0,Jam ,31,9.088078142289858
38,4.3,0,Low ,43,17.073026289576344
23,4.6,0,Jam ,29,16.636879913844005
31,4.8,0,Jam ,31,9.315441635056878
25,4.6,0,Jam ,20,8.937919334982558
27,4.0,0,Medium ,38,12.4350051146872
30,4.6,0,Low ,29,11.91764994742698
25,4.9,0,Jam ,33,9.220368460076752
37,4.9,0,Low ,18,9.12135038930544
28,4.5,0,Medium ,12,4.674333015920286
27,4.6,0,Jam ,31,20.069389638926847
20,4.9,0,Jam ,19,7.683191405134032
30,4.633987384377571,0,Jam ,28,9.07534450207549
38,4.8,0,Jam ,26,7.562817689869441
25,4.7,0,Low ,17,13.989147573014456
39,4.5,0,Jam ,27,7.79040120385599
32,4.3,0,Jam ,39,10.5651288459636
32,4.1,0,Jam ,31,7.573442054498527
24,4.8,0,Jam ,21,10.923404218022505
23,4.6,0,Jam ,14,4.59594052362297
22,4.6,0,Jam ,29,14.022476786546209
27,4.8,0,Low ,24,17.074904295896932
20,4.4,0,Jam ,37,10.864870498939617
24,5.0,0,Low ,15,12.292722741225642
20,4.9,0,Medium ,25,10.4275713823768
27,5.0,0,Medium ,21,7.448086298413249
20,4.9,0,Low ,14,7.772618958748601
23,4.8,0,Jam ,28,4.544267483449502
37,4.6,0,Medium ,31,9.326360257194894
28,4.8,0,Jam ,16,19.47157206970113
20,4.9,0,Low ,19,13.582511011384469
29,4.6,0,Low ,11,19.91558571346105
24,4.0,0,Jam ,32,7.573406194882846
28,4.6,0,Jam ,27,12.100108934592336
24,4.5,0,Low ,17,16.60097570050304
25,5.0,0,Low ,10,8.952838725988046
36,4.4,0,Low ,36,19.08998930900452
27,4.7,0,Low ,10,12.256046316036096
37,4.9,0,Medium ,16,9.314781588654943
29,4.7,0,Jam ,28,12.162306145026175
24,4.8,0,Low ,25,13.584306064084352
24,4.6,0,Jam ,23,9.220418694037471
27,4.6,0,Low ,19,19.97456846941361
29,4.5,0,Jam ,19,12.257003122061557
24,4.9,0,Low ,24,12.161009702838385
35,4.7,0,Low ,22,12.417792351846154
25,4.6,0,Jam ,26,9.121421674276188
25,4.6,0,Jam ,22,12.435401341947149
38,4.6,0,Medium ,47,13.76389621084894
27,4.6,0,Low ,19,13.788282220386508
22,4.7,0,Jam ,16,19.6191967106526
21,5.0,0,Medium ,13,4.663310416459994
26,4.7,0,Jam ,43,13.631440268467472
29,4.6,0,Low ,10,7.648280479983126
21,4.6,0,Jam ,21,19.67251048374344
24,4.9,0,Jam ,25,19.672531807079103
29,4.9,0,Low ,23,10.279023976327448
32,4.6,0,Jam ,25,13.481361962169965
28,5.0,0,Jam ,42,13.78666969413026
27,4.6,0,Jam ,31,12.09935457437732
27,4.6,0,Medium ,28,9.175127291466447
33,4.7,0,Jam ,29,7.790489305321376
27,5.0,0,Jam ,27,13.6112544683017
22,5.0,0,Jam ,31,19.83954246479303
21,4.8,0,Jam ,24,7.761735388266237
38,4.3,0,Jam ,40,7.682703792685958
31,4.8,0,Jam ,28,7.325157360974778
25,4.5,0,Jam ,23,19.83881806113762
35,4.5,0,Medium ,30,13.830009311592937
20,4.6,0,Jam ,10,4.527261449611571
38,4.6,0,Jam ,29,19.61864509671792
34,4.4,0,Jam ,34,13.829677632000918
39,4.7,0,Jam ,29,4.527917012670671
30,4.8,0,Medium ,30,10.565032566335123
25,4.9,0,Medium ,17,7.660951720096165
27,4.7,0,Jam ,25,4.469166523512608
35,4.7,0,Jam ,29,4.610339345485858
35,4.2,0,Jam ,47,20.286025937874687
